timestamp,algorithm,scenario,seed,status,execution_time_sec,log_file
2026-05-21 16:21:00,Baseline_SUMO,0,42,FAILED (Code 1),6.65,run_Baseline_SUMO_scen0_seed42.log
2026-05-21 16:21:03,Baseline_SUMO,0,123,FAILED (Code 1),1.79,run_Baseline_SUMO_scen0_seed123.log
2026-05-21 16:21:07,Baseline_SUMO,0,456,FAILED (Code 1),1.70,run_Baseline_SUMO_scen0_seed456.log
2026-05-21 16:21:10,Baseline_SUMO,0,789,FAILED (Code 1),1.65,run_Baseline_SUMO_scen0_seed789.log
2026-05-21 16:21:13,Baseline_SUMO,0,1337,FAILED (Code 1),1.91,run_Baseline_SUMO_scen0_seed1337.log
2026-05-21 16:21:16,Baseline_SUMO,0,2024,FAILED (Code 1),1.71,run_Baseline_SUMO_scen0_seed2024.log
2026-05-21 16:21:20,Baseline_SUMO,0,3001,FAILED (Code 1),1.77,run_Baseline_SUMO_scen0_seed3001.log
2026-05-21 16:21:23,Baseline_SUMO,0,5555,FAILED (Code 1),1.82,run_Baseline_SUMO_scen0_seed5555.log
2026-05-21 16:21:26,Baseline_SUMO,0,7777,FAILED (Code 1),1.75,run_Baseline_SUMO_scen0_seed7777.log
2026-05-21 16:21:29,Baseline_SUMO,0,9999,FAILED (Code 1),1.71,run_Baseline_SUMO_scen0_seed9999.log
2026-05-21 16:21:33,Baseline_SUMO,1,42,FAILED (Code 1),1.90,run_Baseline_SUMO_scen1_seed42.log
2026-05-21 16:21:36,Baseline_SUMO,1,123,FAILED (Code 1),1.77,run_Baseline_SUMO_scen1_seed123.log
2026-05-21 16:21:39,Baseline_SUMO,1,456,FAILED (Code 1),1.68,run_Baseline_SUMO_scen1_seed456.log
2026-05-21 16:21:43,Baseline_SUMO,1,789,FAILED (Code 1),1.88,run_Baseline_SUMO_scen1_seed789.log
2026-05-21 16:21:46,Baseline_SUMO,1,1337,FAILED (Code 1),1.80,run_Baseline_SUMO_scen1_seed1337.log
2026-05-21 16:21:49,Baseline_SUMO,1,2024,FAILED (Code 1),1.85,run_Baseline_SUMO_scen1_seed2024.log
2026-05-21 16:21:52,Baseline_SUMO,1,3001,FAILED (Code 1),1.56,run_Baseline_SUMO_scen1_seed3001.log
2026-05-21 16:21:55,Baseline_SUMO,1,5555,FAILED (Code 1),1.59,run_Baseline_SUMO_scen1_seed5555.log
2026-05-21 16:21:58,Baseline_SUMO,1,7777,FAILED (Code 1),1.56,run_Baseline_SUMO_scen1_seed7777.log
2026-05-21 16:22:02,Baseline_SUMO,1,9999,FAILED (Code 1),1.77,run_Baseline_SUMO_scen1_seed9999.log
2026-05-21 16:22:05,Baseline_SUMO,2,42,FAILED (Code 1),1.75,run_Baseline_SUMO_scen2_seed42.log
2026-05-21 16:22:08,Baseline_SUMO,2,123,FAILED (Code 1),1.63,run_Baseline_SUMO_scen2_seed123.log
2026-05-21 16:22:11,Baseline_SUMO,2,456,FAILED (Code 1),1.59,run_Baseline_SUMO_scen2_seed456.log
2026-05-21 16:22:14,Baseline_SUMO,2,789,FAILED (Code 1),1.64,run_Baseline_SUMO_scen2_seed789.log
2026-05-21 16:22:17,Baseline_SUMO,2,1337,FAILED (Code 1),1.61,run_Baseline_SUMO_scen2_seed1337.log
2026-05-21 16:22:20,Baseline_SUMO,2,2024,FAILED (Code 1),1.49,run_Baseline_SUMO_scen2_seed2024.log
2026-05-21 16:22:23,Baseline_SUMO,2,3001,FAILED (Code 1),1.51,run_Baseline_SUMO_scen2_seed3001.log
2026-05-21 16:22:26,Baseline_SUMO,2,5555,FAILED (Code 1),1.50,run_Baseline_SUMO_scen2_seed5555.log
2026-05-21 16:22:29,Baseline_SUMO,2,7777,FAILED (Code 1),1.49,run_Baseline_SUMO_scen2_seed7777.log
2026-05-21 16:22:32,Baseline_SUMO,2,9999,FAILED (Code 1),1.48,run_Baseline_SUMO_scen2_seed9999.log
2026-05-21 16:22:35,Baseline_SUMO,3,42,FAILED (Code 1),1.48,run_Baseline_SUMO_scen3_seed42.log
2026-05-21 16:22:38,Baseline_SUMO,3,123,FAILED (Code 1),1.49,run_Baseline_SUMO_scen3_seed123.log
2026-05-21 16:22:41,Baseline_SUMO,3,456,FAILED (Code 1),1.49,run_Baseline_SUMO_scen3_seed456.log
2026-05-21 16:22:44,Baseline_SUMO,3,789,FAILED (Code 1),1.50,run_Baseline_SUMO_scen3_seed789.log
2026-05-21 16:22:47,Baseline_SUMO,3,1337,FAILED (Code 1),1.52,run_Baseline_SUMO_scen3_seed1337.log
2026-05-21 16:36:04,Baseline_SUMO,0,42,FAILED (Code 1),1.51,run_Baseline_SUMO_scen0_seed42.log
2026-05-21 16:36:07,Baseline_SUMO,0,123,FAILED (Code 1),1.48,run_Baseline_SUMO_scen0_seed123.log
2026-05-21 16:36:10,Baseline_SUMO,0,456,FAILED (Code 1),1.48,run_Baseline_SUMO_scen0_seed456.log
2026-05-21 16:36:13,Baseline_SUMO,0,789,FAILED (Code 1),1.46,run_Baseline_SUMO_scen0_seed789.log
2026-05-21 16:36:16,Baseline_SUMO,0,1337,FAILED (Code 1),1.47,run_Baseline_SUMO_scen0_seed1337.log
2026-05-21 16:36:19,Baseline_SUMO,0,2024,FAILED (Code 1),1.47,run_Baseline_SUMO_scen0_seed2024.log
2026-05-21 16:36:22,Baseline_SUMO,0,3001,FAILED (Code 1),1.47,run_Baseline_SUMO_scen0_seed3001.log
2026-05-21 16:36:25,Baseline_SUMO,0,5555,FAILED (Code 1),1.47,run_Baseline_SUMO_scen0_seed5555.log
2026-05-21 16:36:28,Baseline_SUMO,0,7777,FAILED (Code 1),1.48,run_Baseline_SUMO_scen0_seed7777.log
2026-05-21 16:36:31,Baseline_SUMO,0,9999,FAILED (Code 1),1.47,run_Baseline_SUMO_scen0_seed9999.log
2026-05-21 16:36:34,Baseline_SUMO,1,42,FAILED (Code 1),1.51,run_Baseline_SUMO_scen1_seed42.log
2026-05-21 16:36:37,Baseline_SUMO,1,123,FAILED (Code 1),1.48,run_Baseline_SUMO_scen1_seed123.log
2026-05-21 16:36:40,Baseline_SUMO,1,456,FAILED (Code 1),1.49,run_Baseline_SUMO_scen1_seed456.log
2026-05-21 16:36:43,Baseline_SUMO,1,789,FAILED (Code 1),1.48,run_Baseline_SUMO_scen1_seed789.log
2026-05-21 16:36:46,Baseline_SUMO,1,1337,FAILED (Code 1),1.47,run_Baseline_SUMO_scen1_seed1337.log
2026-05-21 16:36:49,Baseline_SUMO,1,2024,FAILED (Code 1),1.46,run_Baseline_SUMO_scen1_seed2024.log
2026-05-21 16:36:52,Baseline_SUMO,1,3001,FAILED (Code 1),1.48,run_Baseline_SUMO_scen1_seed3001.log
2026-05-21 16:36:55,Baseline_SUMO,1,5555,FAILED (Code 1),1.48,run_Baseline_SUMO_scen1_seed5555.log
2026-05-21 16:36:58,Baseline_SUMO,1,7777,FAILED (Code 1),1.48,run_Baseline_SUMO_scen1_seed7777.log
2026-05-21 16:37:01,Baseline_SUMO,1,9999,FAILED (Code 1),1.47,run_Baseline_SUMO_scen1_seed9999.log
2026-05-21 16:37:04,Baseline_SUMO,2,42,FAILED (Code 1),1.48,run_Baseline_SUMO_scen2_seed42.log
2026-05-21 16:37:07,Baseline_SUMO,2,123,FAILED (Code 1),1.49,run_Baseline_SUMO_scen2_seed123.log
2026-05-21 16:37:10,Baseline_SUMO,2,456,FAILED (Code 1),1.48,run_Baseline_SUMO_scen2_seed456.log
2026-05-21 16:37:13,Baseline_SUMO,2,789,FAILED (Code 1),1.48,run_Baseline_SUMO_scen2_seed789.log
2026-05-21 16:37:16,Baseline_SUMO,2,1337,FAILED (Code 1),1.51,run_Baseline_SUMO_scen2_seed1337.log
2026-05-21 16:37:19,Baseline_SUMO,2,2024,FAILED (Code 1),1.47,run_Baseline_SUMO_scen2_seed2024.log
2026-05-21 16:37:22,Baseline_SUMO,2,3001,FAILED (Code 1),1.48,run_Baseline_SUMO_scen2_seed3001.log
2026-05-21 16:37:25,Baseline_SUMO,2,5555,FAILED (Code 1),1.46,run_Baseline_SUMO_scen2_seed5555.log
2026-05-21 16:37:28,Baseline_SUMO,2,7777,FAILED (Code 1),1.48,run_Baseline_SUMO_scen2_seed7777.log
2026-05-21 16:37:31,Baseline_SUMO,2,9999,FAILED (Code 1),1.47,run_Baseline_SUMO_scen2_seed9999.log
2026-05-21 16:37:34,Baseline_SUMO,3,42,FAILED (Code 1),1.52,run_Baseline_SUMO_scen3_seed42.log
2026-05-21 16:37:37,Baseline_SUMO,3,123,FAILED (Code 1),1.47,run_Baseline_SUMO_scen3_seed123.log
2026-05-21 16:37:40,Baseline_SUMO,3,456,FAILED (Code 1),1.48,run_Baseline_SUMO_scen3_seed456.log
2026-05-21 16:37:43,Baseline_SUMO,3,789,FAILED (Code 1),1.55,run_Baseline_SUMO_scen3_seed789.log
2026-05-21 16:37:46,Baseline_SUMO,3,1337,FAILED (Code 1),1.52,run_Baseline_SUMO_scen3_seed1337.log
2026-05-21 16:37:49,Baseline_SUMO,3,2024,FAILED (Code 1),1.51,run_Baseline_SUMO_scen3_seed2024.log
2026-05-21 16:37:52,Baseline_SUMO,3,3001,FAILED (Code 1),1.52,run_Baseline_SUMO_scen3_seed3001.log
2026-05-21 16:37:55,Baseline_SUMO,3,5555,FAILED (Code 1),1.54,run_Baseline_SUMO_scen3_seed5555.log
2026-05-21 16:37:58,Baseline_SUMO,3,7777,FAILED (Code 1),1.48,run_Baseline_SUMO_scen3_seed7777.log
2026-05-21 16:38:01,Baseline_SUMO,3,9999,FAILED (Code 1),1.48,run_Baseline_SUMO_scen3_seed9999.log
2026-05-21 16:38:04,Baseline_SUMO,4,42,FAILED (Code 1),1.49,run_Baseline_SUMO_scen4_seed42.log
2026-05-21 16:38:07,Baseline_SUMO,4,123,FAILED (Code 1),1.55,run_Baseline_SUMO_scen4_seed123.log
2026-05-21 16:38:10,Baseline_SUMO,4,456,FAILED (Code 1),1.52,run_Baseline_SUMO_scen4_seed456.log
2026-05-21 16:38:13,Baseline_SUMO,4,789,FAILED (Code 1),1.53,run_Baseline_SUMO_scen4_seed789.log
2026-05-21 16:38:16,Baseline_SUMO,4,1337,FAILED (Code 1),1.52,run_Baseline_SUMO_scen4_seed1337.log
2026-05-21 16:38:19,Baseline_SUMO,4,2024,FAILED (Code 1),1.52,run_Baseline_SUMO_scen4_seed2024.log
2026-05-21 16:38:22,Baseline_SUMO,4,3001,FAILED (Code 1),1.52,run_Baseline_SUMO_scen4_seed3001.log
2026-05-21 16:38:25,Baseline_SUMO,4,5555,FAILED (Code 1),1.53,run_Baseline_SUMO_scen4_seed5555.log
2026-05-21 16:38:28,Baseline_SUMO,4,7777,FAILED (Code 1),1.52,run_Baseline_SUMO_scen4_seed7777.log
2026-05-21 16:38:31,Baseline_SUMO,4,9999,FAILED (Code 1),1.50,run_Baseline_SUMO_scen4_seed9999.log
2026-05-21 16:38:34,Baseline_SUMO,5,42,FAILED (Code 1),1.54,run_Baseline_SUMO_scen5_seed42.log
2026-05-21 16:38:37,Baseline_SUMO,5,123,FAILED (Code 1),1.54,run_Baseline_SUMO_scen5_seed123.log
2026-05-21 16:38:40,Baseline_SUMO,5,456,FAILED (Code 1),1.47,run_Baseline_SUMO_scen5_seed456.log
2026-05-21 16:38:43,Baseline_SUMO,5,789,FAILED (Code 1),1.57,run_Baseline_SUMO_scen5_seed789.log
2026-05-21 16:38:46,Baseline_SUMO,5,1337,FAILED (Code 1),1.50,run_Baseline_SUMO_scen5_seed1337.log
2026-05-21 16:38:49,Baseline_SUMO,5,2024,FAILED (Code 1),1.48,run_Baseline_SUMO_scen5_seed2024.log
2026-05-21 16:38:52,Baseline_SUMO,5,3001,FAILED (Code 1),1.56,run_Baseline_SUMO_scen5_seed3001.log
2026-05-21 16:38:55,Baseline_SUMO,5,5555,FAILED (Code 1),1.56,run_Baseline_SUMO_scen5_seed5555.log
2026-05-21 16:38:59,Baseline_SUMO,5,7777,FAILED (Code 1),1.63,run_Baseline_SUMO_scen5_seed7777.log
2026-05-21 16:39:02,Baseline_SUMO,5,9999,FAILED (Code 1),1.53,run_Baseline_SUMO_scen5_seed9999.log
2026-05-21 16:39:05,Dijkstra,0,42,FAILED (Code 1),1.59,run_Dijkstra_scen0_seed42.log
2026-05-21 16:39:08,Dijkstra,0,123,FAILED (Code 1),1.68,run_Dijkstra_scen0_seed123.log
2026-05-21 16:39:11,Dijkstra,0,456,FAILED (Code 1),1.62,run_Dijkstra_scen0_seed456.log
2026-05-21 16:39:14,Dijkstra,0,789,FAILED (Code 1),1.61,run_Dijkstra_scen0_seed789.log
2026-05-21 16:39:17,Dijkstra,0,1337,FAILED (Code 1),1.67,run_Dijkstra_scen0_seed1337.log
2026-05-21 16:39:20,Dijkstra,0,2024,FAILED (Code 1),1.59,run_Dijkstra_scen0_seed2024.log
2026-05-21 16:39:23,Dijkstra,0,3001,FAILED (Code 1),1.59,run_Dijkstra_scen0_seed3001.log
2026-05-21 16:39:27,Dijkstra,0,5555,FAILED (Code 1),1.58,run_Dijkstra_scen0_seed5555.log
2026-05-21 16:39:30,Dijkstra,0,7777,FAILED (Code 1),1.61,run_Dijkstra_scen0_seed7777.log
2026-05-21 16:39:33,Dijkstra,0,9999,FAILED (Code 1),1.66,run_Dijkstra_scen0_seed9999.log
2026-05-21 16:39:36,Dijkstra,1,42,FAILED (Code 1),1.60,run_Dijkstra_scen1_seed42.log
2026-05-21 16:39:39,Dijkstra,1,123,FAILED (Code 1),1.58,run_Dijkstra_scen1_seed123.log
2026-05-21 16:39:42,Dijkstra,1,456,FAILED (Code 1),1.63,run_Dijkstra_scen1_seed456.log
2026-05-21 16:39:45,Dijkstra,1,789,FAILED (Code 1),1.60,run_Dijkstra_scen1_seed789.log
2026-05-21 16:39:48,Dijkstra,1,1337,FAILED (Code 1),1.62,run_Dijkstra_scen1_seed1337.log
2026-05-21 16:39:52,Dijkstra,1,2024,FAILED (Code 1),1.65,run_Dijkstra_scen1_seed2024.log
2026-05-21 16:39:55,Dijkstra,1,3001,FAILED (Code 1),1.69,run_Dijkstra_scen1_seed3001.log
2026-05-21 16:39:58,Dijkstra,1,5555,FAILED (Code 1),1.69,run_Dijkstra_scen1_seed5555.log
2026-05-21 16:40:01,Dijkstra,1,7777,FAILED (Code 1),1.67,run_Dijkstra_scen1_seed7777.log
2026-05-21 16:40:04,Dijkstra,1,9999,FAILED (Code 1),1.66,run_Dijkstra_scen1_seed9999.log
2026-05-21 16:40:07,Dijkstra,2,42,FAILED (Code 1),1.72,run_Dijkstra_scen2_seed42.log
2026-05-21 16:40:11,Dijkstra,2,123,FAILED (Code 1),1.74,run_Dijkstra_scen2_seed123.log
2026-05-21 16:40:14,Dijkstra,2,456,FAILED (Code 1),1.65,run_Dijkstra_scen2_seed456.log
2026-05-21 16:40:17,Dijkstra,2,789,FAILED (Code 1),1.57,run_Dijkstra_scen2_seed789.log
2026-05-21 16:40:20,Dijkstra,2,1337,FAILED (Code 1),1.53,run_Dijkstra_scen2_seed1337.log
2026-05-21 16:40:23,Dijkstra,2,2024,FAILED (Code 1),1.48,run_Dijkstra_scen2_seed2024.log
2026-05-21 16:40:26,Dijkstra,2,3001,FAILED (Code 1),1.48,run_Dijkstra_scen2_seed3001.log
2026-05-21 16:40:29,Dijkstra,2,5555,FAILED (Code 1),1.67,run_Dijkstra_scen2_seed5555.log
2026-05-21 16:40:32,Dijkstra,2,7777,FAILED (Code 1),1.60,run_Dijkstra_scen2_seed7777.log
2026-05-21 16:40:35,Dijkstra,2,9999,FAILED (Code 1),1.59,run_Dijkstra_scen2_seed9999.log
2026-05-21 16:40:38,Dijkstra,3,42,FAILED (Code 1),1.60,run_Dijkstra_scen3_seed42.log
2026-05-21 16:40:42,Dijkstra,3,123,FAILED (Code 1),1.61,run_Dijkstra_scen3_seed123.log
2026-05-21 16:40:45,Dijkstra,3,456,FAILED (Code 1),1.61,run_Dijkstra_scen3_seed456.log
2026-05-21 16:40:48,Dijkstra,3,789,FAILED (Code 1),1.58,run_Dijkstra_scen3_seed789.log
2026-05-21 16:40:51,Dijkstra,3,1337,FAILED (Code 1),1.60,run_Dijkstra_scen3_seed1337.log
2026-05-21 16:40:54,Dijkstra,3,2024,FAILED (Code 1),1.60,run_Dijkstra_scen3_seed2024.log
2026-05-21 16:40:57,Dijkstra,3,3001,FAILED (Code 1),1.62,run_Dijkstra_scen3_seed3001.log
2026-05-21 16:41:00,Dijkstra,3,5555,FAILED (Code 1),1.58,run_Dijkstra_scen3_seed5555.log
2026-05-21 16:41:03,Dijkstra,3,7777,FAILED (Code 1),1.58,run_Dijkstra_scen3_seed7777.log
2026-05-21 16:41:06,Dijkstra,3,9999,FAILED (Code 1),1.60,run_Dijkstra_scen3_seed9999.log
2026-05-21 16:41:09,Dijkstra,4,42,FAILED (Code 1),1.61,run_Dijkstra_scen4_seed42.log
2026-05-21 16:41:13,Dijkstra,4,123,FAILED (Code 1),1.63,run_Dijkstra_scen4_seed123.log
2026-05-21 16:41:16,Dijkstra,4,456,FAILED (Code 1),1.60,run_Dijkstra_scen4_seed456.log
2026-05-21 16:41:19,Dijkstra,4,789,FAILED (Code 1),1.52,run_Dijkstra_scen4_seed789.log
2026-05-21 16:41:22,Dijkstra,4,1337,FAILED (Code 1),1.56,run_Dijkstra_scen4_seed1337.log
2026-05-21 16:41:25,Dijkstra,4,2024,FAILED (Code 1),1.56,run_Dijkstra_scen4_seed2024.log
2026-05-21 16:41:28,Dijkstra,4,3001,FAILED (Code 1),1.53,run_Dijkstra_scen4_seed3001.log
2026-05-21 16:41:31,Dijkstra,4,5555,FAILED (Code 1),1.51,run_Dijkstra_scen4_seed5555.log
2026-05-21 16:41:34,Dijkstra,4,7777,FAILED (Code 1),1.54,run_Dijkstra_scen4_seed7777.log
2026-05-21 16:41:37,Dijkstra,4,9999,FAILED (Code 1),1.52,run_Dijkstra_scen4_seed9999.log
2026-05-21 16:41:40,Dijkstra,5,42,FAILED (Code 1),1.51,run_Dijkstra_scen5_seed42.log
2026-05-21 16:41:43,Dijkstra,5,123,FAILED (Code 1),1.52,run_Dijkstra_scen5_seed123.log
2026-05-21 16:41:46,Dijkstra,5,456,FAILED (Code 1),1.52,run_Dijkstra_scen5_seed456.log
2026-05-21 16:41:49,Dijkstra,5,789,FAILED (Code 1),1.52,run_Dijkstra_scen5_seed789.log
2026-05-21 16:41:52,Dijkstra,5,1337,FAILED (Code 1),1.52,run_Dijkstra_scen5_seed1337.log
2026-05-21 16:41:55,Dijkstra,5,2024,FAILED (Code 1),1.60,run_Dijkstra_scen5_seed2024.log
2026-05-21 16:41:58,Dijkstra,5,3001,FAILED (Code 1),1.55,run_Dijkstra_scen5_seed3001.log
2026-05-21 16:42:01,Dijkstra,5,5555,FAILED (Code 1),1.53,run_Dijkstra_scen5_seed5555.log
2026-05-21 16:42:04,Dijkstra,5,7777,FAILED (Code 1),1.56,run_Dijkstra_scen5_seed7777.log
2026-05-21 16:42:07,Dijkstra,5,9999,FAILED (Code 1),1.60,run_Dijkstra_scen5_seed9999.log
2026-05-21 16:42:10,A_Star,0,42,FAILED (Code 1),1.63,run_A_Star_scen0_seed42.log
2026-05-21 16:42:14,A_Star,0,123,FAILED (Code 1),1.61,run_A_Star_scen0_seed123.log
2026-05-21 16:42:17,A_Star,0,456,FAILED (Code 1),1.61,run_A_Star_scen0_seed456.log
2026-05-21 16:42:20,A_Star,0,789,FAILED (Code 1),1.64,run_A_Star_scen0_seed789.log
2026-05-21 16:42:23,A_Star,0,1337,FAILED (Code 1),1.66,run_A_Star_scen0_seed1337.log
2026-05-21 16:42:26,A_Star,0,2024,FAILED (Code 1),1.64,run_A_Star_scen0_seed2024.log
2026-05-21 16:42:29,A_Star,0,3001,FAILED (Code 1),1.67,run_A_Star_scen0_seed3001.log
2026-05-21 16:42:33,A_Star,0,5555,FAILED (Code 1),1.66,run_A_Star_scen0_seed5555.log
2026-05-21 16:42:36,A_Star,0,7777,FAILED (Code 1),1.56,run_A_Star_scen0_seed7777.log
2026-05-21 16:42:39,A_Star,0,9999,FAILED (Code 1),1.57,run_A_Star_scen0_seed9999.log
2026-05-21 16:42:42,A_Star,1,42,FAILED (Code 1),1.57,run_A_Star_scen1_seed42.log
2026-05-21 16:42:45,A_Star,1,123,FAILED (Code 1),1.58,run_A_Star_scen1_seed123.log
2026-05-21 16:42:48,A_Star,1,456,FAILED (Code 1),1.67,run_A_Star_scen1_seed456.log
2026-05-21 16:42:51,A_Star,1,789,FAILED (Code 1),1.52,run_A_Star_scen1_seed789.log
2026-05-21 16:42:54,A_Star,1,1337,FAILED (Code 1),1.54,run_A_Star_scen1_seed1337.log
2026-05-21 16:42:57,A_Star,1,2024,FAILED (Code 1),1.51,run_A_Star_scen1_seed2024.log
2026-05-21 16:43:00,A_Star,1,3001,FAILED (Code 1),1.53,run_A_Star_scen1_seed3001.log
2026-05-21 16:43:03,A_Star,1,5555,FAILED (Code 1),1.52,run_A_Star_scen1_seed5555.log
2026-05-21 16:43:06,A_Star,1,7777,FAILED (Code 1),1.52,run_A_Star_scen1_seed7777.log
2026-05-21 16:43:09,A_Star,1,9999,FAILED (Code 1),1.52,run_A_Star_scen1_seed9999.log
2026-05-21 16:43:12,A_Star,2,42,FAILED (Code 1),1.59,run_A_Star_scen2_seed42.log
2026-05-21 16:43:15,A_Star,2,123,FAILED (Code 1),1.61,run_A_Star_scen2_seed123.log
2026-05-21 16:43:18,A_Star,2,456,FAILED (Code 1),1.56,run_A_Star_scen2_seed456.log
2026-05-21 16:43:21,A_Star,2,789,FAILED (Code 1),1.55,run_A_Star_scen2_seed789.log
2026-05-21 16:43:25,A_Star,2,1337,FAILED (Code 1),1.57,run_A_Star_scen2_seed1337.log
2026-05-21 16:43:28,A_Star,2,2024,FAILED (Code 1),1.56,run_A_Star_scen2_seed2024.log
2026-05-21 16:43:31,A_Star,2,3001,FAILED (Code 1),1.56,run_A_Star_scen2_seed3001.log
2026-05-21 16:43:34,A_Star,2,5555,FAILED (Code 1),1.58,run_A_Star_scen2_seed5555.log
2026-05-21 16:43:37,A_Star,2,7777,FAILED (Code 1),1.55,run_A_Star_scen2_seed7777.log
2026-05-21 16:43:40,A_Star,2,9999,FAILED (Code 1),1.54,run_A_Star_scen2_seed9999.log
2026-05-21 16:43:43,A_Star,3,42,FAILED (Code 1),1.53,run_A_Star_scen3_seed42.log
2026-05-21 16:43:46,A_Star,3,123,FAILED (Code 1),1.56,run_A_Star_scen3_seed123.log
2026-05-21 16:43:49,A_Star,3,456,FAILED (Code 1),1.55,run_A_Star_scen3_seed456.log
2026-05-21 16:43:52,A_Star,3,789,FAILED (Code 1),1.57,run_A_Star_scen3_seed789.log
2026-05-21 16:43:55,A_Star,3,1337,FAILED (Code 1),1.57,run_A_Star_scen3_seed1337.log
2026-05-21 16:43:58,A_Star,3,2024,FAILED (Code 1),1.56,run_A_Star_scen3_seed2024.log
2026-05-21 16:44:01,A_Star,3,3001,FAILED (Code 1),1.53,run_A_Star_scen3_seed3001.log
2026-05-21 16:44:04,A_Star,3,5555,FAILED (Code 1),1.52,run_A_Star_scen3_seed5555.log
2026-05-21 16:44:07,A_Star,3,7777,FAILED (Code 1),1.54,run_A_Star_scen3_seed7777.log
2026-05-21 16:44:10,A_Star,3,9999,FAILED (Code 1),1.52,run_A_Star_scen3_seed9999.log
2026-05-21 16:44:13,A_Star,4,42,FAILED (Code 1),1.52,run_A_Star_scen4_seed42.log
2026-05-21 16:44:16,A_Star,4,123,FAILED (Code 1),1.53,run_A_Star_scen4_seed123.log
2026-05-21 16:44:19,A_Star,4,456,FAILED (Code 1),1.53,run_A_Star_scen4_seed456.log
2026-05-21 16:44:22,A_Star,4,789,FAILED (Code 1),1.56,run_A_Star_scen4_seed789.log
2026-05-21 16:44:26,A_Star,4,1337,FAILED (Code 1),1.55,run_A_Star_scen4_seed1337.log
2026-05-21 16:44:29,A_Star,4,2024,FAILED (Code 1),1.52,run_A_Star_scen4_seed2024.log
2026-05-21 16:44:32,A_Star,4,3001,FAILED (Code 1),1.54,run_A_Star_scen4_seed3001.log
2026-05-21 16:44:35,A_Star,4,5555,FAILED (Code 1),1.57,run_A_Star_scen4_seed5555.log
2026-05-21 16:44:38,A_Star,4,7777,FAILED (Code 1),1.53,run_A_Star_scen4_seed7777.log
2026-05-21 16:44:41,A_Star,4,9999,FAILED (Code 1),1.54,run_A_Star_scen4_seed9999.log
2026-05-21 16:44:44,A_Star,5,42,FAILED (Code 1),1.56,run_A_Star_scen5_seed42.log
2026-05-21 16:44:47,A_Star,5,123,FAILED (Code 1),1.61,run_A_Star_scen5_seed123.log
2026-05-21 16:44:50,A_Star,5,456,FAILED (Code 1),1.65,run_A_Star_scen5_seed456.log
2026-05-21 16:44:53,A_Star,5,789,FAILED (Code 1),1.59,run_A_Star_scen5_seed789.log
